чулки	<div style="font-size:1.5em; margin-bottom: 0.5em;">чулки</div>, -о́к, -ка́м <i>мн.</i> (<i>ед.</i> <b>чул|о́к</b>, -ка́ <i>м</i>) <b><span style="color:#569cd6;font-weight:bold;">ស្រោមជើង</span><span style="color:#4ec9b0;font-weight:bold;">វែង</span></b>; <b>женские чулки</b> <b><span style="color:#c586c0;font-weight:bold;">ស្រោមជើង</span><span style="color:#dcdcaa;font-weight:bold;">វែង</span><span style="color:#ce9178;font-weight:bold;">សំរាប់</span><span style="color:#569cd6;font-weight:bold;">ស្ត្រី</span></b>; <b>надеть чулки</b> <b><span style="color:#4ec9b0;font-weight:bold;">ពាក់</span> <span style="color:#c586c0;font-weight:bold;">ស្រោម</span> <span style="color:#dcdcaa;font-weight:bold;">ជើង</span></b>; <b>снять чулки</b> <b><span style="color:#ce9178;font-weight:bold;">ដោះ</span><span style="color:#569cd6;font-weight:bold;">ស្រោមជើង</span></b>
чуть	<div style="font-size:1.5em; margin-bottom: 0.5em;">чуть</div><i>нареч.</i> 1. (<i>немного</i>) <b><span style="color:#569cd6;font-weight:bold;">បន្តិច</span></b>, <b><span style="color:#4ec9b0;font-weight:bold;">តិច</span> <span style="color:#c586c0;font-weight:bold;">ៗ</span></b>; <b>читайте чуть медленнее</b> <b><span style="color:#dcdcaa;font-weight:bold;">សុំ</span><span style="color:#ce9178;font-weight:bold;">អាន</span> <span style="color:#569cd6;font-weight:bold;">អោយ</span><span style="color:#4ec9b0;font-weight:bold;">យឺត</span><span style="color:#c586c0;font-weight:bold;">បន្តិច</span></b>; <b>говорите чуть[-чуть] тише</b> <b><span style="color:#dcdcaa;font-weight:bold;">សូម</span><span style="color:#ce9178;font-weight:bold;">និយាយតិច</span> <span style="color:#569cd6;font-weight:bold;">ៗ</span></b> 2. (<i>едва</i>) <b><span style="color:#4ec9b0;font-weight:bold;">ជិត</span></b>; <b>он чуть было не упал</b> <b><span style="color:#c586c0;font-weight:bold;">គាត់</span><span style="color:#dcdcaa;font-weight:bold;">ជិត</span><span style="color:#ce9178;font-weight:bold;">ដួល</span></b>; <b>я чуть не опоздал</b> <b><span style="color:#569cd6;font-weight:bold;">ខ្ញុំ</span><span style="color:#4ec9b0;font-weight:bold;">ទៅ</span><span style="color:#c586c0;font-weight:bold;">ជិត</span><span style="color:#dcdcaa;font-weight:bold;">មិនទាន់ពេល</span></b>
чьё	<div style="font-size:1.5em; margin-bottom: 0.5em;">чьё</div><i>см.</i> <b>чей</b>
чьего	<div style="font-size:1.5em; margin-bottom: 0.5em;">чьего</div><i>м</i>; <b>чья, чьей</b> <i>ж</i>; <b>чьё, чьего́</b> <i>с</i> (<i>мн. чьи, чьих</i>) <i>мест.</i> <b><span style="color:#569cd6;font-weight:bold;">អ្នក</span><span style="color:#4ec9b0;font-weight:bold;">ណា</span>, <span style="color:#c586c0;font-weight:bold;">នរណា</span></b>; <b>чей это портфель?</b> <b><span style="color:#dcdcaa;font-weight:bold;">កាតាប</span><span style="color:#ce9178;font-weight:bold;">នេះ</span><span style="color:#569cd6;font-weight:bold;">ជា</span><span style="color:#4ec9b0;font-weight:bold;">របស់</span><span style="color:#c586c0;font-weight:bold;">អ្នក</span><span style="color:#dcdcaa;font-weight:bold;">ណា</span>?</b>; <b>чья это книга?</b> <b><span style="color:#ce9178;font-weight:bold;">សៀវភៅ</span> <span style="color:#569cd6;font-weight:bold;">នេះ</span><span style="color:#4ec9b0;font-weight:bold;">ជា</span><span style="color:#c586c0;font-weight:bold;">របស់</span><span style="color:#dcdcaa;font-weight:bold;">អ្នក</span><span style="color:#ce9178;font-weight:bold;">ណា</span>?</b>; <b>чьё это пальто?</b> <b><span style="color:#569cd6;font-weight:bold;">អាវ</span><span style="color:#4ec9b0;font-weight:bold;">ប៉ាល់តូ</span><span style="color:#c586c0;font-weight:bold;">នេះ</span><span style="color:#dcdcaa;font-weight:bold;">ជា</span><span style="color:#ce9178;font-weight:bold;">របស់</span><span style="color:#569cd6;font-weight:bold;">អ្នក</span><span style="color:#4ec9b0;font-weight:bold;">ណា</span>?</b>; <b>чьи вещи лежат здесь?</b> <b><span style="color:#c586c0;font-weight:bold;">របស់</span><span style="color:#dcdcaa;font-weight:bold;">ដែល</span> <span style="color:#ce9178;font-weight:bold;">នៅ</span> <span style="color:#569cd6;font-weight:bold;">ទីនេះ</span><span style="color:#4ec9b0;font-weight:bold;">ជា</span><span style="color:#c586c0;font-weight:bold;">របស់</span><span style="color:#dcdcaa;font-weight:bold;">អ្នក</span><span style="color:#ce9178;font-weight:bold;">ណា</span>?</b>; <b>человек, чьё имя известно всем</b> <b><span style="color:#569cd6;font-weight:bold;">មនុស្ស</span><span style="color:#4ec9b0;font-weight:bold;">ដែលគេ</span><span style="color:#c586c0;font-weight:bold;">ស្គាល់</span><span style="color:#dcdcaa;font-weight:bold;">នាមឈ្មោះ</span><span style="color:#ce9178;font-weight:bold;">គ្រប់គ្នា</span></b>
чьей	<div style="font-size:1.5em; margin-bottom: 0.5em;">чьей</div><i>см.</i> <b>чей</b>
чьи	<div style="font-size:1.5em; margin-bottom: 0.5em;">чьи</div><i>см.</i> <b>чей</b>
чьих	<div style="font-size:1.5em; margin-bottom: 0.5em;">чьих</div><i>см.</i> <b>чей</b>
чья	<div style="font-size:1.5em; margin-bottom: 0.5em;">чья</div><i>см.</i> <b>чей</b>
шаг	<div style="font-size:1.5em; margin-bottom: 0.5em;">шаг</div>, ша́га <i>и</i> ша́гу (<i>но: два, три, четыре шага́</i>) <i>м</i> (<i>мн. шаг|и́, -о́в</i>) <b><span style="color:#569cd6;font-weight:bold;">ជំហាន</span></b> (<i>в разн. знач.</i>); <b>сделать несколько шагов вперёд</b> <b><span style="color:#4ec9b0;font-weight:bold;">ឈាន</span><span style="color:#c586c0;font-weight:bold;">ពីរបី</span><span style="color:#dcdcaa;font-weight:bold;">ជំហាន</span><span style="color:#ce9178;font-weight:bold;">ទៅមុខ</span></b>; <b>идти быстрым шагом</b> <b><span style="color:#569cd6;font-weight:bold;">ដើរ</span><span style="color:#4ec9b0;font-weight:bold;">ដោយ</span><span style="color:#c586c0;font-weight:bold;">ជំហាន</span><span style="color:#dcdcaa;font-weight:bold;">យ៉ាង</span><span style="color:#ce9178;font-weight:bold;">លឿន</span></b>, <b><span style="color:#569cd6;font-weight:bold;">បោះជំហាន</span><span style="color:#4ec9b0;font-weight:bold;">ទៅមុខ</span><span style="color:#c586c0;font-weight:bold;">យ៉ាង</span><span style="color:#dcdcaa;font-weight:bold;">លឿន</span></b>; <b>прибавить шагу</b> <b><span style="color:#ce9178;font-weight:bold;">ដើរ</span> <span style="color:#569cd6;font-weight:bold;">អោយ</span><span style="color:#4ec9b0;font-weight:bold;">លឿន</span><span style="color:#c586c0;font-weight:bold;">បន្តិច</span></b>; <b>услышать</b> <i>чьи-л.</i> <b>шаги</b> <b><span style="color:#dcdcaa;font-weight:bold;">ស្ដាប់ឮ</span><span style="color:#ce9178;font-weight:bold;">ជំហាន</span><span style="color:#569cd6;font-weight:bold;">ដើរ</span></b>; <b>сделать ответственный шаг</b> <b><span style="color:#4ec9b0;font-weight:bold;">ហ៊ាន</span><span style="color:#c586c0;font-weight:bold;">ធ្វើ</span><span style="color:#dcdcaa;font-weight:bold;">ជំហាន</span><span style="color:#ce9178;font-weight:bold;">ទៅមុខ</span> <span style="color:#569cd6;font-weight:bold;">ដោយ</span><span style="color:#4ec9b0;font-weight:bold;">ទទួលការ</span><span style="color:#c586c0;font-weight:bold;">ខុសត្រូវ</span></b> ◇ <b>на каждом шагу</b> <b><span style="color:#dcdcaa;font-weight:bold;">នៅ</span> <span style="color:#ce9178;font-weight:bold;">រាល់</span><span style="color:#569cd6;font-weight:bold;">ជំហាន</span></b>; <b>шаг за шагом</b> <b><span style="color:#4ec9b0;font-weight:bold;">មួយ</span><span style="color:#c586c0;font-weight:bold;">ជំហាន</span><span style="color:#dcdcaa;font-weight:bold;">ម្ដង</span><span style="color:#ce9178;font-weight:bold;">មួយ</span><span style="color:#569cd6;font-weight:bold;">ជំហាន</span><span style="color:#4ec9b0;font-weight:bold;">ម្ដង</span></b>; <b>мы живём в двух шагах от школы</b> <b><span style="color:#c586c0;font-weight:bold;">យើង</span> <span style="color:#dcdcaa;font-weight:bold;">រស់</span> <span style="color:#ce9178;font-weight:bold;">នៅ</span> <span style="color:#569cd6;font-weight:bold;">ក្បែរ</span><span style="color:#4ec9b0;font-weight:bold;">នឹង</span><span style="color:#c586c0;font-weight:bold;">សាលារៀន</span></b>
шагать	<div style="font-size:1.5em; margin-bottom: 0.5em;">шагать</div>, -ю, -ешь, -ют <i>несов.</i>; <b>шагн|у́ть</b>, -у́, -ёшь, -у́т <i>сов.</i> 1. <b><span style="color:#569cd6;font-weight:bold;">ដើរ</span><span style="color:#4ec9b0;font-weight:bold;">ជា</span><span style="color:#c586c0;font-weight:bold;">ជំហាន</span></b>, <b><span style="color:#dcdcaa;font-weight:bold;">ឈានជើងដើរ</span></b>; <b>шагать по дороге</b> <b><span style="color:#ce9178;font-weight:bold;">ដើរ</span><span style="color:#569cd6;font-weight:bold;">ជា</span><span style="color:#4ec9b0;font-weight:bold;">ជំហាន</span><span style="color:#c586c0;font-weight:bold;">តាមផ្លូវ</span></b> 2. (<i>через что-л.</i>) <b><span style="color:#dcdcaa;font-weight:bold;">ឈាន</span><span style="color:#ce9178;font-weight:bold;">ចូល</span></b>; <b>он шагнул через порог</b> <b><span style="color:#569cd6;font-weight:bold;">គាត់</span> <span style="color:#4ec9b0;font-weight:bold;">បាន</span> <span style="color:#c586c0;font-weight:bold;">ឈាន</span><span style="color:#dcdcaa;font-weight:bold;">ចូល</span><span style="color:#ce9178;font-weight:bold;">តាម</span><span style="color:#569cd6;font-weight:bold;">មាត់ទ្វារ</span></b>
шагнуть	<div style="font-size:1.5em; margin-bottom: 0.5em;">шагнуть</div><i>см.</i> <b>шагать</b>
шапка	<div style="font-size:1.5em; margin-bottom: 0.5em;">шапка</div>, -и <i>ж</i> (<i>мн. ша́п|ки, -ок, -кам</i>) <b><span style="color:#569cd6;font-weight:bold;">មួក</span><span style="color:#4ec9b0;font-weight:bold;">រោមសត្វ</span></b>; <b>зимняя шапка</b> <b><span style="color:#c586c0;font-weight:bold;">មួក</span><span style="color:#dcdcaa;font-weight:bold;">រោមសត្វ</span><span style="color:#ce9178;font-weight:bold;">សំរាប់</span><span style="color:#569cd6;font-weight:bold;">រដូវរងា</span></b>; <b>ходить без шапки</b> <b><span style="color:#4ec9b0;font-weight:bold;">ចេញទៅ</span><span style="color:#c586c0;font-weight:bold;">ក្រៅ</span><span style="color:#dcdcaa;font-weight:bold;">មិន</span><span style="color:#ce9178;font-weight:bold;">ពាក់មួក</span><span style="color:#569cd6;font-weight:bold;">រោមសត្វ</span></b>
шар	<div style="font-size:1.5em; margin-bottom: 0.5em;">шар</div>, ша́ра (<i>но: два, три, четыре шара́</i>) <i>м</i> (<i>мн. шар|ы́, -о́в</i>) <b><span style="color:#569cd6;font-weight:bold;">បាល់</span><span style="color:#4ec9b0;font-weight:bold;">មូល</span></b>; <b>воздушный шар</b> <b><span style="color:#c586c0;font-weight:bold;">បាល់</span><span style="color:#dcdcaa;font-weight:bold;">មូល</span><span style="color:#ce9178;font-weight:bold;">ធ្វើ</span> <span style="color:#569cd6;font-weight:bold;">នៅ</span> <span style="color:#4ec9b0;font-weight:bold;">អាកាស</span></b>; <b>круглый как шар</b> <b><span style="color:#c586c0;font-weight:bold;">មូល</span><span style="color:#dcdcaa;font-weight:bold;">ដូច</span><span style="color:#ce9178;font-weight:bold;">បាល់</span><span style="color:#569cd6;font-weight:bold;">មូល</span></b> ◇ <b>земной шар</b> <b><span style="color:#4ec9b0;font-weight:bold;">ផែនដី</span></b>
шарф	<div style="font-size:1.5em; margin-bottom: 0.5em;">шарф</div>, ша́рфа <i>м</i> (<i>мн. ша́рф|ы, -ов</i>) <b><span style="color:#569cd6;font-weight:bold;">កន្សែង</span><span style="color:#4ec9b0;font-weight:bold;">វក</span></b>; <b>шерстяной шарф</b> <b><span style="color:#c586c0;font-weight:bold;">កន្សែង</span><span style="color:#dcdcaa;font-weight:bold;">វក</span><span style="color:#ce9178;font-weight:bold;">រោមចៀម</span></b>; <b>надеть на шею шарф</b> <b><span style="color:#569cd6;font-weight:bold;">បង់ក</span><span style="color:#4ec9b0;font-weight:bold;">នឹង</span><span style="color:#c586c0;font-weight:bold;">កន្សែង</span>, <span style="color:#dcdcaa;font-weight:bold;">រុំ</span><span style="color:#ce9178;font-weight:bold;">នឹង</span><span style="color:#569cd6;font-weight:bold;">កន្សែង</span></b>
шахматы	<div style="font-size:1.5em; margin-bottom: 0.5em;">шахматы</div>, ша́хмат <i>мн.</i> <b><span style="color:#569cd6;font-weight:bold;">កីឡា</span><span style="color:#4ec9b0;font-weight:bold;">ចត្រង្គ</span>, <span style="color:#c586c0;font-weight:bold;">ល្បែង</span><span style="color:#dcdcaa;font-weight:bold;">អុក</span></b>; <b>он хорошо играет в шахматы</b> <b><span style="color:#ce9178;font-weight:bold;">គាត់</span> <span style="color:#569cd6;font-weight:bold;">ពូកែ</span> <span style="color:#4ec9b0;font-weight:bold;">លេងអុក</span>;</b>; <b>выиграть партию в шахматы</b> <b><span style="color:#c586c0;font-weight:bold;">លេងអុក</span><span style="color:#dcdcaa;font-weight:bold;">ឈ្នះ</span><span style="color:#ce9178;font-weight:bold;">មួយក្ដារ</span></b>
шахта	<div style="font-size:1.5em; margin-bottom: 0.5em;">шахта</div>, -ы <i>ж</i> <b><span style="color:#569cd6;font-weight:bold;">អណ្ដូងរ៉ែ</span></b>; <b>спуститься в шахту</b> <b><span style="color:#4ec9b0;font-weight:bold;">ចុះទៅ</span><span style="color:#c586c0;font-weight:bold;">ក្នុង</span><span style="color:#dcdcaa;font-weight:bold;">អណ្ដូងរ៉ែ</span></b>
шашки	<div style="font-size:1.5em; margin-bottom: 0.5em;">шашки</div>, -ек, -кам <i>мн.</i> <b><span style="color:#569cd6;font-weight:bold;">ល្បែង</span><span style="color:#4ec9b0;font-weight:bold;">ដាម</span></b>; <b>играть в шашки</b> <b><span style="color:#c586c0;font-weight:bold;">លេងល្បែង</span><span style="color:#dcdcaa;font-weight:bold;">ដាម</span></b>
шёлк	<div style="font-size:1.5em; margin-bottom: 0.5em;">шёлк</div>, шёлка <i>м</i> (<i>мн. шелк|а́, -о́в</i>) <b><span style="color:#569cd6;font-weight:bold;">សូត្រ</span></b>; <b>сшить платье из шёлка</b> <b><span style="color:#4ec9b0;font-weight:bold;">ដេរអាវ</span><span style="color:#c586c0;font-weight:bold;">វែង</span><span style="color:#dcdcaa;font-weight:bold;">និង</span><span style="color:#ce9178;font-weight:bold;">ក្រណាត់</span><span style="color:#569cd6;font-weight:bold;">សូត្រ</span></b>
шёлковый	<div style="font-size:1.5em; margin-bottom: 0.5em;">шёлковый</div>, -ая, -ое, -ые <b><span style="color:#569cd6;font-weight:bold;">ពី</span><span style="color:#4ec9b0;font-weight:bold;">ក្រណាត់</span><span style="color:#c586c0;font-weight:bold;">សូត្រ</span></b>; <b>шёлковая ткань</b> <b><span style="color:#dcdcaa;font-weight:bold;">ក្រណាត់</span><span style="color:#ce9178;font-weight:bold;">សូត្រ</span></b>; <b>шёлковое платье</b> <b><span style="color:#569cd6;font-weight:bold;">អាវ</span><span style="color:#4ec9b0;font-weight:bold;">វែង</span><span style="color:#c586c0;font-weight:bold;">ធ្វើ</span><span style="color:#dcdcaa;font-weight:bold;">ពី</span><span style="color:#ce9178;font-weight:bold;">ក្រណាត់</span><span style="color:#569cd6;font-weight:bold;">សូត្រ</span></b>
шёпот	<div style="font-size:1.5em; margin-bottom: 0.5em;">шёпот</div>, -а <i>м</i> (<i>мн. нет</i>) <b><span style="color:#569cd6;font-weight:bold;">សំដី</span><span style="color:#4ec9b0;font-weight:bold;">ខ្សឹប</span>, <span style="color:#c586c0;font-weight:bold;">សំដី</span><span style="color:#dcdcaa;font-weight:bold;">ខ្សឹបខ្សៀវ</span></b>; <b>говорить шёпотом</b> <b><span style="color:#ce9178;font-weight:bold;">និយាយ</span><span style="color:#569cd6;font-weight:bold;">ខ្សឹប</span></b>; <b>услышать тихий шёпот</b> <b><span style="color:#4ec9b0;font-weight:bold;">ឮ</span><span style="color:#c586c0;font-weight:bold;">សំដី</span><span style="color:#dcdcaa;font-weight:bold;">ខ្សឹប</span><span style="color:#ce9178;font-weight:bold;">តិច</span> <span style="color:#569cd6;font-weight:bold;">ៗ</span></b>
шептать	<div style="font-size:1.5em; margin-bottom: 0.5em;">шептать</div>, -чу́, <b>ше́пч|ешь</b>, -ут <i>несов.</i>; <b>прошеп|та́ть</b>, -чу́, <b>проше́пч|ешь</b>, -ут <i>сов.</i> <b><span style="color:#569cd6;font-weight:bold;">ខ្សឹប</span>, <span style="color:#4ec9b0;font-weight:bold;">ខ្សឹបខ្សៀវ</span></b>; <b>он прошептал ей что-то на ухо</b> <b><span style="color:#c586c0;font-weight:bold;">គាត់</span> <span style="color:#dcdcaa;font-weight:bold;">បាន</span> <span style="color:#ce9178;font-weight:bold;">និយាយ</span><span style="color:#569cd6;font-weight:bold;">ខ្សឹបខ្សៀវ</span><span style="color:#4ec9b0;font-weight:bold;">ដាក់</span><span style="color:#c586c0;font-weight:bold;">ត្រចៀក</span><span style="color:#dcdcaa;font-weight:bold;">នាង</span></b>
шерстяной	<div style="font-size:1.5em; margin-bottom: 0.5em;">шерстяной</div>, -а́я, -о́е, -ы́е <b><span style="color:#569cd6;font-weight:bold;">ធ្វើ</span><span style="color:#4ec9b0;font-weight:bold;">ពី</span><span style="color:#c586c0;font-weight:bold;">សូត្រ</span>, <span style="color:#dcdcaa;font-weight:bold;">រោមចៀម</span></b>; <b>шерстяное платье</b> <b><span style="color:#ce9178;font-weight:bold;">អាវ</span><span style="color:#569cd6;font-weight:bold;">វែង</span><span style="color:#4ec9b0;font-weight:bold;">ធ្វើ</span><span style="color:#c586c0;font-weight:bold;">ពី</span><span style="color:#dcdcaa;font-weight:bold;">សូត្រ</span></b>; <b>шерстяные носки</b> <b><span style="color:#ce9178;font-weight:bold;">ស្រោមជើង</span><span style="color:#569cd6;font-weight:bold;">ធ្វើ</span><span style="color:#4ec9b0;font-weight:bold;">ពី</span><span style="color:#c586c0;font-weight:bold;">សូត្រ</span></b>
шестидесятый	<div style="font-size:1.5em; margin-bottom: 0.5em;">шестидесятый</div>, -ая, -ое, -ые <i>числ.</i> <b><span style="color:#569cd6;font-weight:bold;">ទី</span><span style="color:#4ec9b0;font-weight:bold;">ហុកសិប</span></b>
шестнадцатый	<div style="font-size:1.5em; margin-bottom: 0.5em;">шестнадцатый</div>, -ая, -ое, -ые <i>числ.</i> <b><span style="color:#569cd6;font-weight:bold;">ទី</span><span style="color:#4ec9b0;font-weight:bold;">ដប់ប្រាំ</span><span style="color:#c586c0;font-weight:bold;">មួយ</span></b>
шестнадцать	<div style="font-size:1.5em; margin-bottom: 0.5em;">шестнадцать</div>, -и <i>числ.</i> <b><span style="color:#569cd6;font-weight:bold;">ដប់ប្រាំ</span><span style="color:#4ec9b0;font-weight:bold;">មួយ</span>, <span style="color:#c586c0;font-weight:bold;">ប្រាំមួយដណ្ដប់</span></b>; <b>девушка шестнадцати лет</b> <b><span style="color:#dcdcaa;font-weight:bold;">កញ្ញា</span><span style="color:#ce9178;font-weight:bold;">អាយុ</span><span style="color:#569cd6;font-weight:bold;">ដប់ប្រាំ</span><span style="color:#4ec9b0;font-weight:bold;">មួយ</span><span style="color:#c586c0;font-weight:bold;">ឆ្នាំ</span></b>
шестой	<div style="font-size:1.5em; margin-bottom: 0.5em;">шестой</div>, -а́я, -о́е, -ы́е <i>числ.</i> <b><span style="color:#569cd6;font-weight:bold;">ទី</span> <span style="color:#4ec9b0;font-weight:bold;">ប្រាំ</span> <span style="color:#c586c0;font-weight:bold;">មួយ</span></b>; <b>шестое августа</b> <b><span style="color:#dcdcaa;font-weight:bold;">ថ្ងៃទី</span><span style="color:#ce9178;font-weight:bold;">ប្រាំមួយ</span><span style="color:#569cd6;font-weight:bold;">សីហា</span></b>
шесть	<div style="font-size:1.5em; margin-bottom: 0.5em;">шесть</div>, шести́ <i>числ.</i> <b><span style="color:#569cd6;font-weight:bold;">ប្រាំមួយ</span></b>; <b>шесть рублей</b> <b><span style="color:#4ec9b0;font-weight:bold;">ប្រាំ</span> <span style="color:#c586c0;font-weight:bold;">មួយ</span> <span style="color:#dcdcaa;font-weight:bold;">រូ</span></b>
шестьдесят	<div style="font-size:1.5em; margin-bottom: 0.5em;">шестьдесят</div>, шестидесяти <i>числ.</i> <b><span style="color:#569cd6;font-weight:bold;">ហុកសិប</span></b>; <b>шестьдесят девять</b> <b><span style="color:#4ec9b0;font-weight:bold;">ហុកសិប</span><span style="color:#c586c0;font-weight:bold;">ប្រាំបួន</span></b>; <b>ему больше шестидесяти лет</b> <b><span style="color:#dcdcaa;font-weight:bold;">គាត់</span><span style="color:#ce9178;font-weight:bold;">អាយុ</span><span style="color:#569cd6;font-weight:bold;">ជាង</span><span style="color:#4ec9b0;font-weight:bold;">ហុកសិប</span><span style="color:#c586c0;font-weight:bold;">ឆ្នាំ</span></b>
шестьсот	<div style="font-size:1.5em; margin-bottom: 0.5em;">шестьсот</div>, шестисо́т <i>числ.</i> <b><span style="color:#569cd6;font-weight:bold;">ប្រាំមួយ</span><span style="color:#4ec9b0;font-weight:bold;">រយ</span></b>; <b>от Москвы до Ленинграда около шестисот километров</b> <b><span style="color:#c586c0;font-weight:bold;">ពី</span><span style="color:#dcdcaa;font-weight:bold;">ទីក្រុង</span><span style="color:#ce9178;font-weight:bold;">ម៉ូស្គូ</span><span style="color:#569cd6;font-weight:bold;">ទៅដល់</span><span style="color:#4ec9b0;font-weight:bold;">ទីក្រុង</span><span style="color:#c586c0;font-weight:bold;">លេនីន</span><span style="color:#dcdcaa;font-weight:bold;">ក្រាដ</span> <span style="color:#ce9178;font-weight:bold;">មាន</span><span style="color:#569cd6;font-weight:bold;">ចម្ងាយ</span><span style="color:#4ec9b0;font-weight:bold;">ប្រហែល</span><span style="color:#c586c0;font-weight:bold;">ប្រាំមួយ</span><span style="color:#dcdcaa;font-weight:bold;">រយ</span> <span style="color:#ce9178;font-weight:bold;">គីឡូ</span> <span style="color:#569cd6;font-weight:bold;">ម៉ែត្រ</span></b>
шея	<div style="font-size:1.5em; margin-bottom: 0.5em;">шея</div>, ше́и <i>ж</i> <b><span style="color:#569cd6;font-weight:bold;">ក</span></b>; <b>мыть шею</b> <b><span style="color:#4ec9b0;font-weight:bold;">ដុះ</span> <span style="color:#c586c0;font-weight:bold;">លាង</span> <span style="color:#dcdcaa;font-weight:bold;">ក</span></b>
шире	<div style="font-size:1.5em; margin-bottom: 0.5em;">шире</div><i>см.</i> <b>широкий</b>
ширина	<div style="font-size:1.5em; margin-bottom: 0.5em;">ширина</div>, -ы́ <i>ж</i> (<i>мн. нет</i>) <b><span style="color:#569cd6;font-weight:bold;">បណ្តោយ</span></b>; <b>ширина доски двадцать сантиметров</b> <b><span style="color:#4ec9b0;font-weight:bold;">បណ្តោយ</span> <span style="color:#c586c0;font-weight:bold;">ក្ដារ</span><span style="color:#dcdcaa;font-weight:bold;">ប្រវែង</span><span style="color:#ce9178;font-weight:bold;">ម្ភៃ</span> <span style="color:#569cd6;font-weight:bold;">សង់ទី</span> <span style="color:#4ec9b0;font-weight:bold;">ម៉ែត្រ</span></b>; <b>ткань шириной в один метр</b> <b><span style="color:#c586c0;font-weight:bold;">ក្រណាត់</span><span style="color:#dcdcaa;font-weight:bold;">មាន</span><span style="color:#ce9178;font-weight:bold;">បណ្តោយ</span> <span style="color:#569cd6;font-weight:bold;">មួយ</span> <span style="color:#4ec9b0;font-weight:bold;">ម៉ែត្រ</span></b>
широкий	<div style="font-size:1.5em; margin-bottom: 0.5em;">широкий</div>, -ая, -ое, -ие; <b>широ́к, широка́, широ́ко, широ́ки</b> <i>и</i> <b>широ́ки</b> (<i>сравн. ст. ши́ре</i>) 1. <b><span style="color:#569cd6;font-weight:bold;">ទូលាយ</span>, <span style="color:#4ec9b0;font-weight:bold;">ធំ</span></b>; <b>широкая улица</b> <b><span style="color:#c586c0;font-weight:bold;">វិថី</span><span style="color:#dcdcaa;font-weight:bold;">ទូលាយ</span></b>; <b>широкие плечи</b> <b><span style="color:#ce9178;font-weight:bold;">ស្មា</span><span style="color:#569cd6;font-weight:bold;">ធំ</span></b> 2. (<i>об одежде</i>) <b><span style="color:#4ec9b0;font-weight:bold;">ទូលាយ</span>, <span style="color:#c586c0;font-weight:bold;">ស្រុង</span></b>; <b>широкие брюки</b> <b><span style="color:#dcdcaa;font-weight:bold;">ខោ</span><span style="color:#ce9178;font-weight:bold;">ទូលាយ</span>, <span style="color:#569cd6;font-weight:bold;">ខោ</span> <span style="color:#4ec9b0;font-weight:bold;">ស្រុង</span></b>; <b>платье с широкими рукавами</b> <b><span style="color:#c586c0;font-weight:bold;">អាវ</span><span style="color:#dcdcaa;font-weight:bold;">វែង</span><span style="color:#ce9178;font-weight:bold;">មានដៃ</span><span style="color:#569cd6;font-weight:bold;">ទូលាយ</span></b>; <b>этот пиджак вам широк</b> <b><span style="color:#4ec9b0;font-weight:bold;">អាវកុត</span> <span style="color:#c586c0;font-weight:bold;">នេះ</span> <span style="color:#dcdcaa;font-weight:bold;">ទូលាយ</span><span style="color:#ce9178;font-weight:bold;">បន្តិច</span> <span style="color:#569cd6;font-weight:bold;">សំរាប់</span> <span style="color:#4ec9b0;font-weight:bold;">អ្នក</span></b> 3. <i>перен.</i> <b><span style="color:#c586c0;font-weight:bold;">ទូលំទូលាយ</span></b>; <b>широкий взгляд на что-л.</b> <b><span style="color:#dcdcaa;font-weight:bold;">ទស្សនៈ</span><span style="color:#ce9178;font-weight:bold;">ទូលំទូលាយ</span></b>; <b>широкое сотрудничество</b> <b><span style="color:#569cd6;font-weight:bold;">សហប្រតិបត្តិការ</span><span style="color:#4ec9b0;font-weight:bold;">ដ៏</span><span style="color:#c586c0;font-weight:bold;">ទូលំទូលាយ</span></b>; <b>широкие массы трудящихся</b> <b><span style="color:#dcdcaa;font-weight:bold;">ប្រជាពលករ</span><span style="color:#ce9178;font-weight:bold;">ដ៏</span><span style="color:#569cd6;font-weight:bold;">ទូលំទូលាយ</span></b>
шить	<div style="font-size:1.5em; margin-bottom: 0.5em;">шить</div>, шью, шьёшь, шьют (<i>повел. шей</i>) <i>несов.</i>; <b>сшить</b>,
